"","treat","elapsed.time","flux.mn","flux.sd","cum.mn","cum.sd","NH3.bg.mn"
"39","NEO",65.8,6.37673148870952e-05,1.98683798955116e-05,0.566770755226819,0.0359845212942101,13.9338358503333
"40","NEO",67.6,9.6579248230914e-05,4.79231888148463e-05,0.575108776508955,0.0374863885548589,17.2892238663333
"41","NEO",69.3,0.00011510640904634,1.46806550771821e-05,0.586116430687373,0.0385499233785625,18.0146977196667
"42","NEO",71,9.42972574003882e-05,9.12820530602582e-06,0.597005421342602,0.0384020940437591,20.7871065996667
"43","NEO",72.8,0.000107386582306944,2.2520794932031e-05,0.607492981007384,0.0392497499320871,17.595671033
"44","NEO",74.5,7.60799891766512e-05,1.17651726478454e-05,0.617033242724531,0.0401100697613313,17.095890628
"45","NEO",76.2,6.46008106679936e-05,7.38891660401628e-06,0.624348644316452,0.0402784272954185,14.7899747503333
"46","NEO",78,5.50560506837112e-05,3.81472377632381e-06,0.630570801106741,0.0405157296339449,13.710829827
"47","NEO",79.7,3.87668962776988e-05,2.64401184511216e-07,0.635449594348734,0.0406768828490025,12.8548550106667
"48","NEO",81.4,3.09815876952851e-05,1.66822736240816e-06,0.639076515515329,0.0406637486661817,11.3907609733333
"49","NEO",83.2,2.75800750314259e-05,1.92617591695567e-06,0.642121721977118,0.0406839640948415,9.37212231473333
"50","NEO",84.9,2.30974565410223e-05,2.60019429680743e-06,0.644756953618886,0.0407580298292024,9.57300327
"51","NEO",86.6,2.48547900752062e-05,4.74948493744032e-06,0.64725047044293,0.04096518128013,10.2427186523333
"52","NEO",88.4,3.1571855645402e-05,1.00561876100095e-05,0.650184656020401,0.0414609370316132,10.1319349076
"53","NEO",90.1,5.37511825661134e-05,1.1749912666105e-05,0.6546214540074,0.042381561006065,11.9025801736667
"54","NEO",91.8,8.30648852976707e-05,9.33662970990489e-06,0.661735889536317,0.0430368400727904,12.973520661
"55","NEO",93.6,5.99634115966169e-05,1.04486777323139e-05,0.66917336097482,0.0435977901138617,12.4577819633333
"56","NEO",95.3,6.93151371404803e-05,1.35423105002267e-05,0.675895845509149,0.0447359629417441,12.490210935
"57","NEO",97,5.51039307300349e-05,1.16490282032469e-05,0.682365637038416,0.0459741054950151,11.697440217
"58","NEO",98.7,5.52461324005858e-05,6.89626925451229e-06,0.688103840321208,0.0465755665411561,11.1275449143333
"59","NEO",100,4.41791164131425e-05,2.26443939146743e-06,0.693273953259522,0.0467186154565279,9.27371380286667
"60","NEO",102,3.36034616534807e-05,2.8426188353973e-06,0.697318647318986,0.046704598612897,8.65017233596667
"61","NEO",104,2.77812610986776e-05,1.43767390916094e-06,0.700510652902099,0.0465095821954579,7.93786381816667
"62","NEO",106,2.10498954753209e-05,3.8529148394072e-06,0.703049873043947,0.0462504657516101,7.29337303203333
"63","NEO",107,7.81093192547741e-06,1.17926939861323e-06,0.704550636068788,0.0460107415303274,8.6109737887
"64","NEO",109,1.03189920002266e-05,2.46459222455829e-06,0.705493392112925,0.0460184652447995,8.04951670933333
"65","NEO",111,1.34032676368766e-05,2.60425578148914e-06,0.706726949614054,0.0460563370181742,6.59895686833333
"66","NEO",113,2.50515076480409e-05,1.1443365608999e-05,0.70872659792887,0.0464622259653328,7.87619461323333
"67","NEO",114,4.89785494057563e-05,7.19969230498072e-06,0.712576160895667,0.0472601520680436,9.33915512916667
"68","NEO",116,4.66853857132812e-05,1.46974016346164e-05,0.717550685521857,0.0469382170896457,8.7202624606
"69","NEO",118,4.47971560113543e-05,2.36893295126747e-05,0.722307777691538,0.0467713809913508,9.81777788703333
"70","NEO",120,5.00522480833896e-05,1.63218881164584e-05,0.727239946704465,0.04792877577754,7.60090276943333
"71","NEO",121,4.82609060339627e-05,1.1564880759316e-05,0.732352230718567,0.0489010751909315,7.66550347003333
"72","NEO",123,4.29902799701823e-05,7.30699102918329e-07,0.737097292390783,0.0492979197622901,7.2385337985
"73","NEO",125,3.19086718369304e-05,6.75264833526829e-06,0.740992037884753,0.0490777973749964,6.76547367483333
"74","NEO",126,2.53902761487582e-05,8.02074059327742e-07,0.743971583180009,0.0487973370759488,6.06305909316667
"75","NEO",128,1.86930457572644e-05,4.1887559175542e-06,0.746263915919122,0.0486172605164364,5.87018066416667
"76","NEO",130,1.6698913103683e-05,2.62920281085427e-06,0.748104297779891,0.0483546781074596,5.64592106146667
"77","NEO",132,1.35251160117586e-05,3.43133242285474e-06,0.749675947293894,0.0480956626503501,5.16066986613333
"78","NEO",133,1.37799704902031e-05,3.03095700192559e-06,0.751095811791996,0.0478385114939065,5.5160785478
"79","NEO",135,1.66433470018493e-05,2.83847804702663e-06,0.752677824301583,0.0477000506881273,5.4948987619
"80","NEO",137,1.72984404140559e-05,2.83077918212247e-06,0.75444279724721,0.0476167511714561,5.58981787073333
"81","NEO",139,2.39855211927903e-05,8.39699583250814e-06,0.756589563250766,0.047740033313304,6.12823256146667
"82","NEO",140,3.57720213217346e-05,9.84204661675785e-06,0.759696955461521,0.0481573786684856,8.2633623745
"83","NEO",142,5.08744442975827e-05,1.28090960680783e-05,0.764202571673726,0.0487169502808612,8.4339835225
"84","NEO",144,4.03840583472365e-05,2.61988667441528e-06,0.768948013811256,0.0489191354144562,7.8156028862
"85","NEO",146,3.87957843001504e-05,5.04461987000072e-06,0.77306536562892,0.0487502876383755,7.9202703665
"86","NEO",147,3.43836109997497e-05,4.85331341868047e-06,0.776870694184515,0.0484894481614174,7.26574380233333
"87","NEO",149,2.62636792836691e-05,3.02493908304553e-06,0.780024353279253,0.0482414983178606,6.40180665823333
"88","NEO",151,1.89029859195958e-05,3.06354087730194e-06,0.782373019869823,0.0481012381047393,5.94902742013333
"89","NEO",152,1.19401900504127e-05,2.7702731013096e-06,0.783976865020263,0.0478915953206649,6.02573759546667
"90","NEO",154,9.91287564473869e-06,2.31819444445809e-06,0.785113224436411,0.0477316352884143,5.37372059986667
"91","NEO",156,9.50403045036168e-06,1.97057774111528e-06,0.786122903553357,0.0476228679343035,5.00380482756667
"92","NEO",158,6.92109810914031e-06,1.92951010856769e-06,0.786977010238451,0.0475042624568243,4.30060244286667
"93","NEO",159,3.36727262860591e-06,3.06088201870302e-06,0.787512005516813,0.0474931788104501,4.94941067483333
"94","NEO",161,8.74201952453177e-06,7.55751273614091e-06,0.788141688708777,0.0478646519047677,6.80967071096667
"95","NEO",163,1.9791419492955e-05,3.86116117305903e-06,0.789625427537686,0.0483764589220511,6.1480821657
"96","Raw",0,0.00191965683446961,0.000321875346195834,0,0,78.8498531076667
"97","Raw",1.73,0.00378681230829548,0.000318946286773179,0.296736395423784,0.0332390492339852,69.877991153
"98","Raw",3.47,0.00299195676363242,0.000582154883468318,0.649232387164035,0.0800497173231575,62.4489823493333
"99","Raw",5.2,0.00245618309511415,0.000301764222723313,0.932535659818857,0.125430694927961,57.0314100076667
"100","Raw",6.93,0.00191235456330187,0.000114048320478076,1.15969961805649,0.145996250542454,62.460261216
"101","Raw",8.66,0.00152554040396474,5.72798091513883e-05,1.33847015635435,0.150382710116069,41.3661761986667
"102","Raw",10.4,0.00125780721255437,3.84203550793406e-05,1.48320423241335,0.1477548705848,41.2432068376667
"103","Raw",12.1,0.00109233668571764,4.63480971773353e-05,1.60541171512349,0.144081626513609,36.021769472
"104","Raw",13.9,0.000910328601133877,5.75988946230977e-05,1.70955031003977,0.139169970565375,33.3306252723333
"105","Raw",15.6,0.000786672568918444,6.45426073447913e-05,1.79779437088249,0.133814594454551,32.9257270056667
"106","Raw",17.3,0.000721436323059395,7.19961379904103e-05,1.87621603326534,0.128522415258783,32.5711754536667
"107","Raw",19.1,0.00070687757459114,0.000118364384321806,1.95048835594317,0.122277578464184,34.1185878596667
"108","Raw",20.8,0.000647446941923282,5.0684043756463e-05,2.02091323080192,0.116521021120785,32.902188521
"109","Raw",22.5,0.000591580004273669,0.000172052154938814,2.08534263200416,0.107535768605796,39.1067257516667
"110","Raw",24.3,0.000620377510461962,0.000164568449071273,2.14836442277041,0.0965606361856483,38.2053100706667
"111","Raw",26,0.00057180927856242,7.7676953315588e-05,2.21035813579968,0.0893345355658394,35.103695822
"112","Raw",27.7,0.000436363884697519,5.63801126473891e-05,2.2627831402892,0.0854503197114941,30.5294071413333
"113","Raw",29.5,0.0003303261858469,7.9672173531888e-05,2.30265102395751,0.0807386273298881,28.0651273703333
"114","Raw",31.2,0.000245035717436994,7.2380412240805e-05,2.33256984292827,0.0748937209090803,23.2882389163333
"115","Raw",32.9,0.000219742076592738,6.8286584739995e-05,2.35673828821781,0.0704494644553259,19.625484835
"116","Raw",34.6,0.000204169782340943,6.98122319489854e-05,2.37878170488237,0.0665927307657471,18.871047998
"117","Raw",36.4,0.000187991559965817,6.87456838031319e-05,2.39917409468232,0.0635247929415178,17.9672200173333
"118","Raw",38.1,0.000164249539904348,5.61092391787801e-05,2.41749063187557,0.0610655099535497,17.254590105
"119","Raw",39.8,0.000148224904936966,5.28731950611033e-05,2.43373930300731,0.0595998292080708,18.2187251003333
"120","Raw",41.6,0.000158961156265028,5.70060532124552e-05,2.44971297818982,0.0592921042277475,19.9839878533333
"121","Raw",43.3,0.00019222745535898,6.05942744724087e-05,2.46797478599427,0.059825278226532,20.1921904863333
"122","Raw",45,0.000247949850071257,2.46357445962593e-05,2.49086400587664,0.0594757186476976,24.1335327843333
"123","Raw",46.8,0.000221079621146891,4.90844503357114e-05,2.51525353837998,0.0593572379168028,22.8890821466667
"124","Raw",48.5,0.000139410277787155,1.00467118303735e-05,2.53399901312455,0.0607179184671268,22.012869664
"125","Raw",50.2,0.00016090654204628,6.12154848651207e-05,2.54961548775589,0.0632623357281156,22.013237707
"126","Raw",52,0.000160658283458855,4.16014919518625e-05,2.56633685868216,0.0656395351222496,19.2310972493333
"127","Raw",53.7,0.000132842288644052,2.96569975223887e-05,2.58159888843151,0.0658778589754068,18.712856959
"128","Raw",55.4,0.000101275396145422,2.59107348592746e-05,2.59377300804056,0.0661307220966531,16.969982434
"129","Raw",57.2,7.91340861023869e-05,2.02442004268586e-05,2.60315430111745,0.0667699911919177,15.1090552383333
"130","Raw",58.9,6.105402062413e-05,1.96712977587259e-05,2.61044408266723,0.0677412964839403,15.9790936606667
"131","Raw",60.6,6.02069732074482e-05,2.25810837642612e-05,2.61674965434647,0.0688975586640938,12.3020574436667
"132","Raw",62.4,4.83311242535068e-05,2.1365807576073e-05,2.62239363541444,0.0702001926809019,12.2979622073333
"133","Raw",64.1,4.61116081808285e-05,2.24979047814085e-05,2.62730465750102,0.0719802609669278,13.1821919473333
"134","Raw",65.8,7.57983445213126e-05,3.3024575929522e-05,2.63364397504154,0.074498306224249,13.9338358503333
"135","Raw",67.6,0.000139141173937541,2.91834745052365e-05,2.6448208300014,0.0772067506721504,17.2892238663333
"136","Raw",69.3,0.000156515061449411,1.47932318537069e-05,2.66019495424152,0.0778960039907608,18.0146977196667
"137","Raw",71,0.000130925053549968,4.02549418548793e-05,2.67514184022149,0.0782584963674121,20.7871065996667
"138","Raw",72.8,0.000134838574578694,1.64167383594115e-05,2.68896154888418,0.0784509337434156,17.595671033
"139","Raw",74.5,0.000108401482562197,1.06004324487361e-05,2.7016100318555,0.077758381338121,17.095890628
"140","Raw",76.2,8.17941279579489e-05,1.32618237472097e-05,2.71150020360255,0.0781757214357026,14.7899747503333
"141","Raw",78,7.43182435677895e-05,1.86093993848067e-05,2.71961804692189,0.0793026369549896,13.710829827
"142","Raw",79.7,5.29810843721919e-05,1.82677723571414e-05,2.72623761197477,0.0805619358450724,12.8548550106667
"143","Raw",81.4,3.93847322782428e-05,1.48398016672424e-05,2.73104063444059,0.0815989015938853,11.3907609733333
"144","Raw",83.2,3.37716417165984e-05,1.30347176337035e-05,2.73484476588832,0.0825736302210223,9.37212231473333
"145","Raw",84.9,2.82901676998179e-05,1.3828007721195e-05,2.73807197997798,0.0836268222799698,9.57300327
"146","Raw",86.6,2.80901254977251e-05,1.3814909048646e-05,2.74100375522425,0.0848346490963715,10.2427186523333
"147","Raw",88.4,3.50241797006109e-05,1.46327401000119e-05,2.74428569909456,0.0862100518805037,10.1319349076
"148","Raw",90.1,5.87457699943746e-05,2.84414308667281e-05,2.7491617364787,0.0884268440894742,11.9025801736667
"149","Raw",91.8,0.000100443853632141,3.6812159602104e-05,2.75743959690728,0.0915772798420001,12.973520661
"150","Raw",93.6,7.5851842253262e-05,1.34774315827791e-05,2.76660697309332,0.0930937367630113,12.4577819633333
"151","Raw",95.3,8.04045887322358e-05,2.88843141571407e-05,2.77473230750457,0.0940938410045123,12.490210935
"152","Raw",97,7.68056869457886e-05,2.29068049109406e-05,2.78290724183982,0.095869926136465,11.697440217
"153","Raw",98.7,7.36532655408705e-05,9.31411740418729e-06,2.79073110736913,0.0962838089192408,11.1275449143333
"154","Raw",100,5.7408249453091e-05,1.58172328195558e-05,2.79754630614882,0.0964480488652916,9.27371380286667
"155","Raw",102,4.49760080034559e-05,1.62667018006225e-05,2.80287028753656,0.0972419869443331,8.65017233596667
"156","Raw",104,3.65441309644036e-05,1.3856691381734e-05,2.80710933476289,0.0981055770310438,7.93786381816667
"157","Raw",106,3.0000377524435e-05,1.48831331102391e-05,2.8105696492043,0.0989789325150286,7.29337303203333
"158","Raw",107,1.48519882175244e-05,1.0544467569979e-05,2.81290197222289,0.0997738851484876,8.6109737887
"159","Raw",109,1.51383560814832e-05,1.05803397790635e-05,2.81446147012643,0.100621440056037,8.04951670933333
"160","Raw",111,1.85104860911369e-05,1.04680187547853e-05,2.81621120991941,0.101487052791717,6.59895686833333
"161","Raw",113,2.57348163211486e-05,1.56872615323063e-05,2.81851196564485,0.102671216555984,7.87619461323333
"162","Raw",114,5.23645636734829e-05,2.20596486976238e-05,2.82257313340457,0.104538256122498,9.33915512916667
"163","Raw",116,6.36161223553584e-05,1.82559169202572e-05,2.82860412907807,0.105585179206169,8.7202624606
"164","Raw",118,5.13950639999205e-05,2.59778143982953e-05,2.83458471076854,0.106686198158504,9.81777788703333
"165","Raw",120,6.56872271695411e-05,1.6593089203099e-05,2.84067298990936,0.108527023136333,7.60090276943333
"166","Raw",121,5.86702155696418e-05,1.90361295721964e-05,2.84713957693179,0.108840114073127,7.66550347003333
"167","Raw",123,5.1550653814804e-05,9.05128253895847e-06,2.85287106213979,0.108718025666216,7.2385337985
"168","Raw",125,4.03858540629795e-05,1.43678217498796e-05,2.85765176054943,0.109060957265215,6.76547367483333
"169","Raw",126,3.55545898118108e-05,1.1919295777723e-05,2.86160066363092,0.109365622325211,6.06305909316667
"170","Raw",128,2.58691065489489e-05,1.14350347479653e-05,2.86479469584168,0.109989172975832,5.87018066416667
"171","Raw",130,2.30965249029516e-05,1.02209010955153e-05,2.86734090867718,0.110713460331374,5.64592106146667
"172","Raw",132,2.02552268404901e-05,1.03451091122116e-05,2.86959519976784,0.111361368657844,5.16066986613333
"173","Raw",133,1.88293390123537e-05,9.45910441989806e-06,2.87162759719218,0.112024376136146,5.5160785478
"174","Raw",135,2.20258256222172e-05,9.98961507381927e-06,2.87375206575318,0.112804862397536,5.4948987619
"175","Raw",137,2.40823819657122e-05,1.00114462778493e-05,2.87614969254775,0.113583057302305,5.58981787073333
"176","Raw",139,2.76274182894873e-05,9.72138893053424e-06,2.87883860216103,0.114425769835902,6.12823256146667
"177","Raw",140,4.01355824188045e-05,1.44741911586758e-05,2.88236227819786,0.115492267926955,8.2633623745
"178","Raw",142,5.60530890752334e-05,1.9203627949849e-05,2.88736408911555,0.116536632173566,8.4339835225
"179","Raw",144,5.55693988271403e-05,1.52287150505868e-05,2.89316845848647,0.11691976710751,7.8156028862
"180","Raw",146,5.56138603429748e-05,1.65645367170282e-05,2.89894998796332,0.116930599075263,7.9202703665
"181","Raw",147,4.36320085715113e-05,1.21497326777681e-05,2.90411077314687,0.117249473693457,7.26574380233333
"182","Raw",149,3.66077769166642e-05,1.29262962157762e-05,2.90828324199225,0.117832864164733,6.40180665823333
"183","Raw",151,2.7443088781462e-05,1.02882162736811e-05,2.91161388700856,0.118475727833466,5.94902742013333
"184","Raw",152,1.9490047952256e-05,9.13120774898922e-06,2.91405441011871,0.119048802792117,6.02573759546667
"185","Raw",154,1.59257087781505e-05,8.03408106334012e-06,2.91589602946869,0.11960662032342,5.37372059986667
"186","Raw",156,1.47433740867728e-05,7.29296246132751e-06,2.91749082177767,0.120175381526104,5.00380482756667
"187","Raw",158,1.25886605488529e-05,6.82712701987168e-06,2.91891208757872,0.120641258858833,4.30060244286667
"188","Raw",159,6.75526134804601e-06,4.67921129422677e-06,2.91991797151736,0.120992459470005,4.94941067483333
"189","Raw",161,1.01971640175694e-05,7.75649982479549e-06,2.92079949763637,0.121555931757008,6.80967071096667
"190","Raw",163,3.2577815632048e-05,9.51187370815458e-06,2.92302379657815,0.122331927875201,6.1480821657
"191","Raw",165,2.28775863816532e-05,1.52212940701798e-05,2.94754507540873,0.166060484743872,11.7860437029
"192","Separated",0,0.00210437642072266,0.000506578528155014,0,0,78.8498531076667
"193","Separated",1.73,0.00118457033235934,0.000173026287679364,0.171025231160264,0.0327664837204118,69.877991153
"194","Separated",3.47,0.000647701719280522,0.000150048560455578,0.266303377845537,0.0479818450915058,62.4489823493333
"195","Separated",5.2,0.000514308983599492,8.78602074317226e-05,0.326727934395298,0.0603124841149125,57.0314100076667
"196","Separated",6.93,0.000389345233712277,4.94561309297713e-05,0.37371795369551,0.0674146871180498,62.460261216
"197","Separated",8.66,0.000363451449850556,2.34585208163425e-05,0.412863381240777,0.0710979906243432,41.3661761986667
"198","Separated",10.4,0.000304333131081585,1.71509711656753e-05,0.447588179449249,0.0729325715236078,41.2432068376667
"199","Separated",12.1,0.000275065793754262,2.83510476752702e-05,0.477716923540713,0.074771986309971,36.021769472
"200","Separated",13.9,0.000237794075509468,1.21277899304279e-05,0.504385636742427,0.0763415666954241,33.3306252723333
"201","Separated",15.6,0.000206766794646983,2.34661860920954e-05,0.527502801990562,0.0777247353710362,32.9257270056667
"202","Separated",17.3,0.000201556506853156,2.21579666660166e-05,0.548735613668569,0.079721947081999,32.5711754536667
"203","Separated",19.1,0.000216276595377316,3.01127006421894e-05,0.570462934984554,0.0822013658902553,34.1185878596667
"204","Separated",20.8,0.00021067110938049,7.43462640107613e-06,0.59266421563196,0.0836888684589146,32.902188521
"205","Separated",22.5,0.00019129794890322,2.54300296464644e-05,0.613566606662713,0.0837733317387104,39.1067257516667
"206","Separated",24.3,0.0002377581670312,3.56008926922784e-05,0.635877524691303,0.0856509072683142,38.2053100706667
"207","Separated",26,0.000253722736346265,4.02255635519871e-05,0.661434531666931,0.089505398951043,35.103695822
"208","Separated",27.7,0.00021416360551435,1.51292500873208e-05,0.685764621443683,0.0920872613293793,30.5294071413333
"209","Separated",29.5,0.000149765727283375,2.40730503909343e-05,0.704688946749165,0.0916868304451982,28.0651273703333
"210","Separated",31.2,0.000113392422226531,8.19557338506651e-06,0.71837317052368,0.0903213922983562,23.2882389163333
"211","Separated",32.9,0.000100470726919911,7.03507471847191e-06,0.729494054279295,0.0895364529180099,19.625484835
"212","Separated",34.6,9.09847962086433e-05,1.28431459753831e-06,0.73944974148198,0.0891497547089232,18.871047998
"213","Separated",36.4,8.73832698976482e-05,1.17532763723803e-06,0.748724880919507,0.0891608331653565,17.9672200173333
"214","Separated",38.1,8.05789402010544e-05,3.98007878110514e-06,0.757458915844639,0.0893798198363824,17.254590105
"215","Separated",39.8,7.37393909684495e-05,7.7876518115308e-06,0.765483469065454,0.0899524745604223,18.2187251003333
"216","Separated",41.6,8.55994953500271e-05,1.73859018704636e-05,0.773769091154014,0.0912433929552638,19.9839878533333
"217","Separated",43.3,0.000127221261674191,6.61638480140203e-05,0.784835770519274,0.0955837180291575,20.1921904863333
"218","Separated",45,0.000153790783759151,3.19276170892409e-05,0.799448396881808,0.100680956792251,24.1335327843333
"219","Separated",46.8,0.000134489008066417,2.11836161627952e-05,0.814438946056737,0.103428452684905,22.8890821466667
"220","Separated",48.5,0.000107293952660774,1.25715313691739e-05,0.827011660014551,0.104510754707509,22.012869664
"221","Separated",50.2,0.000107847732084019,1.07164685289795e-05,0.83819902762128,0.104282865965175,22.013237707
"222","Separated",52,0.000107808100612127,3.2168804295432e-06,0.84941313092148,0.104225237762287,19.2310972493333
"223","Separated",53.7,8.76649134010903e-05,5.88811853599587e-06,0.859577727650167,0.104474258972453,18.712856959
"224","Separated",55.4,7.62419253905976e-05,4.788570549657e-06,0.868100883267335,0.10443430236643,16.969982434
"225","Separated",57.2,6.1669097949559e-05,4.73386894568325e-06,0.875272256481023,0.104248714602262,15.1090552383333
"226","Separated",58.9,4.43285088952831e-05,4.21385983825112e-06,0.880784132036955,0.104405152061055,15.9790936606667
"227","Separated",60.6,4.38516675685625e-05,3.04117575179145e-06,0.885369501213075,0.104475593343147,12.3020574436667
"228","Separated",62.4,3.63619612144725e-05,5.44276531679883e-06,0.889540609909793,0.104593757438464,12.2979622073333
"229","Separated",64.1,3.41181767689391e-05,1.05233880866601e-05,0.89320557708493,0.105365181800623,13.1821919473333
"230","Separated",65.8,5.76308186230681e-05,2.36134533844069e-05,0.897976524845315,0.107074103958383,13.9338358503333
"231","Separated",67.6,9.79621505273165e-05,3.96805490195262e-05,0.906067359241135,0.110252628169197,17.2892238663333
"232","Separated",69.3,0.000111740789106065,2.18009045235868e-05,0.916971912102071,0.113192097667021,18.0146977196667
"233","Separated",71,9.52238516725775e-05,2.34247546156445e-05,0.92773407342256,0.11526324821835,20.7871065996667
"234","Separated",72.8,0.000125544136150425,2.42088149526004e-05,0.939214008789356,0.117630052530142,17.595671033
"235","Separated",74.5,8.22770358269422e-05,9.12855305979978e-06,0.950020709732179,0.118620660755896,17.095890628
"236","Separated",76.2,6.33504684484064e-05,4.68986986698188e-06,0.957593339954497,0.118467880007484,14.7899747503333
"237","Separated",78,5.79048670582702e-05,4.6571868552856e-06,0.963898617400845,0.118623577900894,13.710829827
"238","Separated",79.7,4.11839815515035e-05,5.87960537549185e-06,0.969051237528553,0.118366802908358,12.8548550106667
"239","Separated",81.4,3.31997768626198e-05,6.24764764898731e-06,0.972919192966087,0.117751912693549,11.3907609733333
"240","Separated",83.2,2.86843463677766e-05,2.69902094840269e-06,0.976137167374068,0.117312566826952,9.37212231473333
"241","Separated",84.9,2.28856964675329e-05,1.09985210851968e-06,0.978818809601504,0.117167219044073,9.57300327
"242","Separated",86.6,2.31684236467297e-05,3.76794266204643e-06,0.981213623847446,0.117330612571261,10.2427186523333
"243","Separated",88.4,2.79736275378429e-05,7.15255085211661e-06,0.983873010509044,0.117885034186008,10.1319349076
"244","Separated",90.1,5.18880607752606e-05,1.66803756173071e-05,0.988025818301325,0.119054504595175,11.9025801736667
"245","Separated",91.8,7.85903430347546e-05,1.50156083668422e-05,0.994810695299446,0.1205613812983,12.973520661
"246","Separated",93.6,5.87177142990025e-05,1.44078571565034e-05,1.0019507142808,0.121839969844695,12.4577819633333
"247","Separated",95.3,5.87165311207874e-05,1.50159730251202e-05,1.00805729504263,0.123193394053961,12.490210935
"248","Separated",97,5.50674566300756e-05,6.42997072701808e-06,1.01397406240568,0.124034229188572,11.697440217
"249","Separated",98.7,6.21728814330171e-05,1.44300704437948e-05,1.02007055998496,0.123462828997596,11.1275449143333
"250","Separated",100,4.21855768887961e-05,1.77859436180924e-06,1.02549719981769,0.122781095034083,9.27371380286667
"251","Separated",102,3.42621193871169e-05,3.45630480208339e-06,1.02947248002404,0.122614893233626,8.65017233596667
