"","elapsed.time","NH3.bg.mn","NH3.bg.sd","NH3_30s","date.time","id","treat","NH3.corr","date.time.weather","date","time","temp","air.temp.K","n","flux","flux.tr","flux.time","cum"
"1",159,1.50288716956667,0.392761299452209,2.8289534313,2022-07-06 05:01:20.783,1,"NEO",1.32606626173333,"06-07-2022 05:00:00","06-07-2022","05:00:00",10.7,283.85,5.69323228045589e-11,4.8820385012382e-06,3.97258504397092e-06,0.000413148844572975,0.113804961020594
"2",159,1.50288716956667,0.392761299452209,3.004646996,2022-07-06 05:09:20.822,2,"Raw",1.50175982643333,"06-07-2022 05:00:00","06-07-2022","05:00:00",10.7,283.85,6.4475417013976e-11,5.52887099523741e-06,4.11151617989806e-06,0.000427597682709398,0.706548178877438
"3",159,1.50288716956667,0.392761299452209,3.0811988801,2022-07-06 05:25:19.836,4,"Separated",1.57831171053333,"06-07-2022 05:00:00","06-07-2022","05:00:00",10.7,283.85,6.77620375265751e-11,5.8107040048715e-06,4.01681062705064e-06,0.000417748305213266,0.204911552204143
"4",159,1.50288716956667,0.392761299452209,3.8151531109,2022-07-06 05:33:19.687,5,"NEO",2.31226594133333,"06-07-2022 06:00:00","06-07-2022","06:00:00",12.7,285.85,9.8578490050942e-11,8.45326450977139e-06,6.29780757425713e-06,0.000654971987722741,0.171660269072312
"5",159,1.50288716956667,0.392761299452209,4.2879633669,2022-07-06 05:41:19.592,6,"Raw",2.78507619733333,"06-07-2022 06:00:00","06-07-2022","06:00:00",12.7,285.85,1.18735739389746e-10,1.01817811502907e-05,8.22628662575235e-06,0.000855533809078245,0.791789083874012
"6",159,1.50288716956667,0.392761299452209,2.8540156119,2022-07-06 04:13:22.573,8,"Separated",1.35112844233333,"06-07-2022 04:00:00","06-07-2022","04:00:00",9.9,283.05,5.81722756115009e-11,4.98836645423583e-06,5.20286895078778e-06,0.000541098370881929,0.459894349326708
"7",159,1.50288716956667,0.392761299452209,2.9320138714,2022-07-06 04:21:22.588,9,"Raw",1.42912670183333,"06-07-2022 04:00:00","06-07-2022","04:00:00",9.9,283.05,6.15304583768756e-11,5.2763360424614e-06,6.04659667002807e-06,0.00062884605368292,0.961850882700104
"8",159,1.50288716956667,0.392761299452209,2.3621928687,2022-07-06 04:29:21.732,10,"NEO",0.859305699133333,"06-07-2022 04:00:00","06-07-2022","04:00:00",9.9,283.05,3.69970510562203e-11,3.17255679710787e-06,3.711055985824e-06,0.000385949822525696,0.216632649983516
"9",159,1.50288716956667,0.392761299452209,2.581680876,2022-07-06 04:45:21.823,12,"Separated",1.07879370643333,"06-07-2022 05:00:00","06-07-2022","05:00:00",10.7,283.85,4.63161105191741e-11,3.97168117588389e-06,3.47122327802879e-06,0.000361007220914995,0.443066722370154
