"","elapsed.time","NH3.bg.mn","NH3.bg.sd","NH3_30s","date.time","id","treat","NH3.corr","date.time.weather","date","time","temp","air.temp.K","n","flux","flux.tr","flux.time","cum"
"1",161,6.80967071096667,0.866713380022743,7.4702098641,2022-06-15 04:19:38.688,1,"Raw",0.660539153133334,"15-06-2022 04:00:00","15-06-2022","04:00:00",9.4,282.55,2.84895657534331e-11,2.44302621147719e-06,4.61713310661363e-06,0.000480181843087817,2.82710058158496
"2",161,6.80967071096667,0.866713380022743,6.9170383548,2022-06-15 04:27:38.551,2,"Separated",0.107367643833333,"15-06-2022 04:00:00","15-06-2022","04:00:00",9.4,282.55,4.63084971461713e-12,3.97102831687001e-07,9.54847679697144e-07,9.9304158688503e-05,1.05504606535176
"3",161,6.80967071096667,0.866713380022743,7.5277053125,2022-06-15 04:43:37.431,4,"NEO",0.718034601533334,"15-06-2022 05:00:00","15-06-2022","05:00:00",10.3,283.45,3.0871056152565e-11,2.64724285408289e-06,2.58150141318878e-06,0.000268476146971633,0.733463672854933
"4",161,6.80967071096667,0.866713380022743,7.5729625242,2022-06-15 04:51:37.358,5,"Separated",0.763291813233334,"15-06-2022 05:00:00","15-06-2022","05:00:00",10.3,283.45,3.28168369279144e-11,2.81409669373449e-06,2.19363112398999e-06,0.000228137636894959,1.03231706068229
"5",161,6.80967071096667,0.866713380022743,11.6800385,2022-06-15 04:59:38.134,6,"Raw",4.87036778903333,"15-06-2022 05:00:00","15-06-2022","05:00:00",10.3,283.45,2.09395754992612e-10,1.79560237051827e-05,1.4686201639466e-05,0.00152736497050447,3.05815436651362
"6",161,6.80967071096667,0.866713380022743,8.5403092869,2022-06-15 05:15:37.039,8,"NEO",1.73063857593333,"15-06-2022 05:00:00","15-06-2022","05:00:00",10.3,283.45,7.44067772546653e-11,6.38050115322613e-06,3.60140370337566e-06,0.000374545985151068,0.808497800482979
"7",161,6.80967071096667,0.866713380022743,9.5742550469,2022-06-15 05:23:36.16,9,"Raw",2.76458433593333,"15-06-2022 05:00:00","15-06-2022","05:00:00",10.3,283.45,1.18860063415952e-10,1.01924421360483e-05,6.12530330234408e-06,0.000637031543443784,2.87714354481053
"8",161,6.80967071096667,0.866713380022743,10.313515878,2022-06-15 05:31:36.038,10,"Separated",3.50384516703333,"15-06-2022 06:00:00","15-06-2022","06:00:00",11.6,284.75,1.49955966365245e-10,1.28589659655847e-05,7.63416290241334e-06,0.000793952941850988,1.27249297032368
"9",161,6.80967071096667,0.866713380022743,11.495913099,2022-06-15 05:47:35.934,12,"NEO",4.68624238803333,"15-06-2022 06:00:00","15-06-2022","06:00:00",11.6,284.75,2.00559663004261e-10,1.71983145662863e-05,1.19810331131426e-05,0.00124602744376683,0.822463592788419
